SITE,UNIQUEID,SUBID,SESSION,IMAGE,RAW_PRESENT,SYMLINK,ANAT_REORIENT_PRESENT,ANAT_MNI_PRESENT
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027287_session_2_anat_1,0027287,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027288_session_1_anat_1,0027288,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027288_session_2_anat_1,0027288,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027289_session_1_anat_1,0027289,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027289_session_2_anat_1,0027289,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027290_session_1_anat_1,0027290,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027290_session_2_anat_1,0027290,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027291_session_1_anat_1,0027291,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027291_session_2_anat_1,0027291,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027292_session_1_anat_1,0027292,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027292_session_2_anat_1,0027292,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027293_session_1_anat_1,0027293,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027293_session_2_anat_1,0027293,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027294_session_1_anat_1,0027294,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027294_session_2_anat_1,0027294,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027295_session_1_anat_1,0027295,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027295_session_2_anat_1,0027295,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027296_session_1_anat_1,0027296,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027296_session_2_anat_1,0027296,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027297_session_1_anat_1,0027297,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027297_session_2_anat_1,0027297,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027298_session_1_anat_1,0027298,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027298_session_2_anat_1,0027298,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027299_session_1_anat_1,0027299,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027299_session_2_anat_1,0027299,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027300_session_1_anat_1,0027300,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027300_session_2_anat_1,0027300,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027301_session_1_anat_1,0027301,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027301_session_2_anat_1,0027301,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027302_session_1_anat_1,0027302,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027302_session_2_anat_1,0027302,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027303_session_1_anat_1,0027303,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027303_session_2_anat_1,0027303,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027304_session_1_anat_1,0027304,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027304_session_2_anat_1,0027304,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027305_session_1_anat_1,0027305,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Wei,IPCAS_Beijing_Wei_0027305_session_2_anat_1,0027305,session_2,anat_1,Yes,Yes,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025586_session_1_anat_1,0025586,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025586_session_2_anat_1,0025586,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025587_session_1_anat_1,0025587,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025587_session_2_anat_1,0025587,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025588_session_1_anat_1,0025588,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025588_session_2_anat_1,0025588,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025589_session_1_anat_1,0025589,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025589_session_2_anat_1,0025589,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025590_session_1_anat_1,0025590,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025590_session_2_anat_1,0025590,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025591_session_1_anat_1,0025591,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025591_session_2_anat_1,0025591,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025592_session_1_anat_1,0025592,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025592_session_2_anat_1,0025592,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025593_session_1_anat_1,0025593,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025593_session_2_anat_1,0025593,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025594_session_1_anat_1,0025594,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025594_session_2_anat_1,0025594,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025595_session_1_anat_1,0025595,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025595_session_2_anat_1,0025595,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025596_session_1_anat_1,0025596,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025596_session_2_anat_1,0025596,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025597_session_1_anat_1,0025597,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025597_session_2_anat_1,0025597,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025598_session_1_anat_1,0025598,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0025598_session_2_anat_1,0025598,session_2,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026044_session_1_anat_1,0026044,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026045_session_1_anat_1,0026045,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026046_session_1_anat_1,0026046,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026047_session_1_anat_1,0026047,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026048_session_1_anat_1,0026048,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026049_session_1_anat_1,0026049,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026050_session_1_anat_1,0026050,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026051_session_1_anat_1,0026051,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026052_session_1_anat_1,0026052,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026053_session_1_anat_1,0026053,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026054_session_1_anat_1,0026054,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026055_session_1_anat_1,0026055,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026056_session_1_anat_1,0026056,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026057_session_1_anat_1,0026057,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026058_session_1_anat_1,0026058,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026059_session_1_anat_1,0026059,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026060_session_1_anat_1,0026060,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026061_session_1_anat_1,0026061,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026062_session_1_anat_1,0026062,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026063_session_1_anat_1,0026063,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026064_session_1_anat_1,0026064,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026065_session_1_anat_1,0026065,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026066_session_1_anat_1,0026066,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026067_session_1_anat_1,0026067,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026068_session_1_anat_1,0026068,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026069_session_1_anat_1,0026069,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026070_session_1_anat_1,0026070,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026071_session_1_anat_1,0026071,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026072_session_1_anat_1,0026072,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026073_session_1_anat_1,0026073,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026074_session_1_anat_1,0026074,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026075_session_1_anat_1,0026075,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026076_session_1_anat_1,0026076,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026077_session_1_anat_1,0026077,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026078_session_1_anat_1,0026078,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026079_session_1_anat_1,0026079,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026080_session_1_anat_1,0026080,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026081_session_1_anat_1,0026081,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026082_session_1_anat_1,0026082,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026083_session_1_anat_1,0026083,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026084_session_1_anat_1,0026084,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026085_session_1_anat_1,0026085,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026086_session_1_anat_1,0026086,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026087_session_1_anat_1,0026087,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026088_session_1_anat_1,0026088,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026089_session_1_anat_1,0026089,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026090_session_1_anat_1,0026090,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026091_session_1_anat_1,0026091,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026092_session_1_anat_1,0026092,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026093_session_1_anat_1,0026093,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026094_session_1_anat_1,0026094,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026095_session_1_anat_1,0026095,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026096_session_1_anat_1,0026096,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026097_session_1_anat_1,0026097,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026098_session_1_anat_1,0026098,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026099_session_1_anat_1,0026099,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026100_session_1_anat_1,0026100,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026101_Exclude_session_1_anat_1,0026101_Exclude,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026102_session_1_anat_1,0026102,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026103_session_1_anat_1,0026103,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026104_session_1_anat_1,0026104,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026105_session_1_anat_1,0026105,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026106_session_1_anat_1,0026106,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026107_session_1_anat_1,0026107,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026108_session_1_anat_1,0026108,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026109_session_1_anat_1,0026109,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026110_session_1_anat_1,0026110,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026111_session_1_anat_1,0026111,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026112_session_1_anat_1,0026112,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026113_session_1_anat_1,0026113,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026114_session_1_anat_1,0026114,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026115_session_1_anat_1,0026115,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026116_session_1_anat_1,0026116,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026117_Exclude_session_1_anat_1,0026117_Exclude,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026118_session_1_anat_1,0026118,session_1,anat_1,Yes,No,Yes,Yes
IPCAS_Beijing_Zuo,IPCAS_Beijing_Zuo_0026119_session_1_anat_1,0026119,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027223_session_1_anat_1,0027223,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027223_session_2_anat_1,0027223,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027224_session_1_anat_1,0027224,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027225_session_1_anat_1,0027225,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027226_session_1_anat_1,0027226,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027227_session_1_anat_1,0027227,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027227_session_2_anat_1,0027227,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027228_session_1_anat_1,0027228,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027229_session_1_anat_1,0027229,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027230_session_1_anat_1,0027230,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027230_session_2_anat_1,0027230,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027231_session_1_anat_1,0027231,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027232_session_1_anat_1,0027232,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027233_session_1_anat_1,0027233,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027234_session_1_anat_1,0027234,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027235_session_1_anat_1,0027235,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027235_session_2_anat_1,0027235,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027236_session_1_anat_1,0027236,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027236_session_2_anat_1,0027236,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027237_session_1_anat_1,0027237,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027238_session_1_anat_1,0027238,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027239_session_1_anat_1,0027239,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027240_session_1_anat_1,0027240,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027240_session_2_anat_1,0027240,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027241_session_1_anat_1,0027241,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027241_session_2_anat_1,0027241,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027242_session_1_anat_1,0027242,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027243_session_1_anat_1,0027243,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027243_session_2_anat_1,0027243,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027244_session_1_anat_1,0027244,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027245_session_1_anat_1,0027245,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027246_session_1_anat_1,0027246,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027246_session_2_anat_1,0027246,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027247_session_1_anat_1,0027247,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027248_session_1_anat_1,0027248,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027249_session_1_anat_1,0027249,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027249_session_2_anat_1,0027249,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027250_session_1_anat_1,0027250,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027250_session_2_anat_1,0027250,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027251_session_1_anat_1,0027251,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027252_session_1_anat_1,0027252,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027253_session_1_anat_1,0027253,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027254_session_1_anat_1,0027254,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027254_session_2_anat_1,0027254,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027255_session_1_anat_1,0027255,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027256_session_1_anat_1,0027256,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027256_session_2_anat_1,0027256,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027257_session_1_anat_1,0027257,session_1,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027257_session_2_anat_1,0027257,session_2,anat_1,Yes,No,Yes,Yes
Intrinsic_Brain_Activity_TRT,Intrinsic_Brain_Activity_TRT_0027258_session_1_anat_1,0027258,session_1,anat_1,Yes,No,Yes,Yes
