Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0026042_session_2,rest_1_rest,0.016,0.173,2.000,0.008,-0.002,0.258,0.876,0.338300,0.224100,0.206900,0.124600,0.486500,0.060800,0.000421,0.001015,0.000627,-0.000830,0.000791,-0.000943,0.275200,0.207000,0.168100,0.195400,0.357400,0.184300,0.088802,0.094908,0.074995,0.059949,0.133098,0.088564,0.0845,10.0000,0.2908,0.1738,4.1494,27.3029,1.7718,
0026043_session_1,rest_1_rest,0.039,0.581,17.000,0.009,-0.000,0.904,1.512,0.108800,0.188800,0.056600,0.577500,0.077700,0.268600,-0.000927,-0.000126,0.000560,0.001118,-0.000454,0.000135,0.225200,0.350700,0.193400,0.850200,0.161200,0.140900,0.069083,0.045966,0.073418,0.124653,0.057438,0.046796,0.1192,17.0000,0.3452,0.2122,7.0539,27.1698,3.1888,
0026043_session_2,rest_1_rest,0.036,0.105,3.000,0.010,0.001,0.304,1.187,0.077200,0.293900,0.055600,0.193200,0.125300,0.128300,-0.000159,0.002222,0.001270,-0.002426,0.000099,-0.001954,0.164000,0.428000,0.242100,0.409300,0.132400,0.360200,0.055407,0.171942,0.077248,0.163796,0.035882,0.114582,0.1365,24.0000,0.3695,0.2073,9.9585,27.7769,3.3683,
0025427_session_2,rest_1_rest,0.015,0.053,0.000,0.006,-0.001,0.091,1.056,0.051700,0.051400,0.070500,0.076800,0.088600,0.061000,-0.000851,-0.003011,-0.000616,-0.000315,-0.000511,0.000323,0.186000,0.616900,0.132700,0.145200,0.151200,0.141600,0.095491,0.317433,0.070270,0.045757,0.069830,0.063658,0.0642,2.0000,0.2534,0.1000,0.6645,25.5302,1.5238,
0025427_session_3,rest_1_rest,0.031,0.099,0.000,0.006,-0.001,0.146,1.417,0.048000,0.132000,0.051900,0.105300,0.066400,0.066600,-0.000869,-0.002847,0.003020,-0.002022,-0.000079,-0.000116,0.217700,0.627300,0.484400,0.399900,0.075000,0.041900,0.076806,0.239039,0.293489,0.192747,0.023234,0.015231,0.0831,2.0000,0.2882,0.1407,0.6645,21.0089,2.0414,
0025427_session_4,rest_1_rest,0.018,0.088,0.000,0.004,0.000,0.079,0.972,0.047700,0.105900,0.038700,0.133400,0.046200,0.057400,-0.001875,-0.001540,-0.001768,-0.001111,-0.001885,-0.000565,0.296800,0.407800,0.311900,0.305300,0.317900,0.115000,0.150903,0.070174,0.145564,0.154375,0.184779,0.040732,0.0669,2.0000,0.2587,0.1056,0.6645,25.6681,1.7696,
0025427_session_5,rest_1_rest,0.016,0.434,5.000,0.005,-0.001,0.571,1.086,0.046700,0.105800,0.071800,0.436200,0.050400,0.066900,0.001205,-0.001776,0.002048,0.001674,0.000704,-0.000731,0.249400,0.290100,0.378100,0.552900,0.217800,0.131700,0.113399,0.101027,0.178925,0.128762,0.082844,0.037668,0.0550,6.0000,0.2344,0.1075,1.9934,26.6007,1.2252,
0025427_session_6,rest_1_rest,0.013,0.122,1.000,0.004,-0.002,0.234,0.931,0.045500,0.127000,0.031800,0.154700,0.073400,0.061000,-0.000545,-0.002082,-0.000590,0.000620,0.000954,-0.000557,0.127900,0.426000,0.128000,0.198800,0.161700,0.112500,0.045849,0.124549,0.039875,0.030905,0.063095,0.034513,0.0615,2.0000,0.2479,0.0985,0.6645,24.2997,1.7428,
0025427_session_7,rest_1_rest,0.034,0.115,3.000,0.007,-0.001,0.155,1.231,0.040400,0.046800,0.034000,0.117200,0.065200,0.057200,0.000422,-0.004399,-0.000489,0.000321,0.000205,0.000058,0.103700,0.753400,0.126400,0.320500,0.113400,0.070100,0.038508,0.355899,0.063010,0.151867,0.045129,0.012656,0.0787,1.0000,0.2806,0.1284,0.3322,26.4649,2.2235,
0025427_session_8,rest_1_rest,0.021,0.226,9.000,0.016,-0.001,0.757,2.751,0.105100,0.520800,0.200800,0.309100,0.236000,0.073000,-0.000691,-0.010134,-0.000447,0.000102,0.000668,0.000246,0.321800,1.643700,0.379100,0.200000,0.340200,0.073600,0.091956,0.813153,0.078943,0.036243,0.076470,0.021310,0.1138,36.0000,0.3374,0.2559,11.9601,22.4250,2.1029,
0025427_session_9,rest_1_rest,0.023,0.277,5.000,0.010,0.002,0.474,1.703,0.062900,0.271500,0.074900,0.303800,0.070100,0.054000,0.001318,-0.004622,0.001141,0.000687,0.001287,-0.000266,0.202400,0.880500,0.223100,0.355500,0.251800,0.087700,0.091050,0.258811,0.083574,0.057786,0.083682,0.022979,0.0885,13.0000,0.2975,0.1588,4.3189,25.3215,1.9227,
0025427_session_10,rest_1_rest,0.028,0.119,1.000,0.005,0.001,0.181,1.908,0.062000,0.084200,0.068200,0.161900,0.080000,0.065300,0.001342,-0.004867,0.001398,0.002930,0.001954,0.001054,0.257200,0.831300,0.240000,0.509100,0.407900,0.206400,0.090526,0.347422,0.087312,0.190878,0.114557,0.096132,0.0852,4.0000,0.2918,0.1385,1.3289,20.2625,2.0233,
0025427_session_1,rest_1_rest,0.017,0.325,3.000,0.004,-0.001,0.348,1.339,0.052000,0.090200,0.022400,0.342300,0.023800,0.057800,0.000535,-0.004005,0.000818,0.001025,0.000530,-0.000244,0.091200,0.724500,0.136800,0.547300,0.119000,0.066900,0.031745,0.306335,0.055332,0.133996,0.042717,0.011446,0.0494,5.0000,0.2223,0.0904,1.6611,19.5149,1.2265,
0025428_session_1,rest_1_rest,0.011,0.055,0.000,0.004,0.000,0.110,0.454,0.060400,0.042400,0.019700,0.102700,0.027000,0.070200,0.000123,-0.001414,-0.000119,0.000369,-0.000484,-0.000652,0.065200,0.266100,0.042800,0.141400,0.115300,0.160400,0.013467,0.082494,0.015059,0.063498,0.032460,0.042348,0.0452,1.0000,0.2125,0.0689,0.3322,25.7619,0.9963,
0025428_session_2,rest_1_rest,0.009,0.134,1.000,0.004,-0.002,0.183,0.717,0.065300,0.039100,0.014600,0.098000,0.039800,0.117700,0.000265,-0.001444,-0.000103,0.000845,-0.000218,-0.000781,0.079500,0.279600,0.054100,0.264500,0.072200,0.196600,0.018329,0.075453,0.023857,0.036562,0.025672,0.033318,0.0386,1.0000,0.1965,0.0601,0.3322,24.0337,0.8401,
0025428_session_3,rest_1_rest,0.015,0.169,2.000,0.007,0.004,0.532,2.497,0.076300,0.324300,0.112700,0.245100,0.053500,0.069400,-0.002425,-0.002882,-0.004527,0.003338,-0.001387,0.000521,0.610200,0.571500,0.993300,0.568700,0.445800,0.185000,0.201862,0.271139,0.323478,0.244096,0.119841,0.062771,0.0629,4.0000,0.2508,0.1065,1.3289,24.5293,1.1687,
0025428_session_4,rest_1_rest,0.008,0.039,0.000,0.003,0.001,0.049,0.781,0.040700,0.034200,0.025700,0.131200,0.028700,0.065300,-0.000394,-0.001269,-0.001053,-0.000269,-0.001920,-0.000544,0.170300,0.282200,0.173100,0.206500,0.383900,0.131700,0.052998,0.086229,0.065022,0.102227,0.175961,0.035938,0.0398,1.0000,0.1995,0.0590,0.3322,24.1148,0.9146,
0025428_session_5,rest_1_rest,0.010,0.037,0.000,0.003,-0.000,0.046,0.305,0.053100,0.023900,0.016400,0.140200,0.039400,0.104400,-0.000181,-0.000061,-0.000515,-0.000117,-0.000130,-0.000591,0.074300,0.120500,0.093300,0.170000,0.055900,0.125700,0.026099,0.030707,0.032088,0.046593,0.012532,0.021954,0.0403,1.0000,0.2006,0.0589,0.3322,24.0110,0.9233,
0025428_session_6,rest_1_rest,0.012,0.057,0.000,0.006,-0.000,0.183,1.230,0.115900,0.041000,0.032500,0.267300,0.034300,0.148900,-0.001229,0.001312,-0.002344,-0.000651,-0.002003,-0.000825,0.304000,0.245300,0.389700,0.335000,0.426700,0.203800,0.109697,0.125730,0.187335,0.135924,0.156312,0.042555,0.0560,1.0000,0.2366,0.0930,0.3322,26.7121,1.3346,
0025428_session_7,rest_1_rest,0.012,0.087,0.000,0.003,0.001,0.127,0.756,0.042100,0.047000,0.020200,0.078500,0.021300,0.087400,0.000569,0.001657,-0.000881,-0.001139,0.000561,-0.000894,0.128900,0.323200,0.147400,0.278000,0.131600,0.202100,0.036748,0.141113,0.084557,0.136226,0.034869,0.056795,0.0402,1.0000,0.2005,0.0623,0.3322,21.8796,0.9085,
0025428_session_8,rest_1_rest,0.007,0.073,0.000,0.004,-0.000,0.081,0.552,0.055500,0.048200,0.033200,0.106700,0.040300,0.083500,-0.000674,-0.000365,-0.001241,0.000989,-0.000953,-0.000320,0.153100,0.100700,0.197300,0.239000,0.163000,0.088800,0.057915,0.029603,0.085400,0.040193,0.065210,0.010199,0.0375,1.0000,0.1937,0.0601,0.3322,24.2032,0.7622,
0025428_session_9,rest_1_rest,0.012,0.046,0.000,0.003,-0.001,0.058,0.493,0.055600,0.030500,0.019300,0.110300,0.023400,0.059700,0.000653,0.000377,0.000188,-0.000730,0.000362,-0.000656,0.129800,0.142000,0.055800,0.247000,0.067400,0.144700,0.029548,0.031388,0.029549,0.099748,0.022270,0.031835,0.0417,1.0000,0.2041,0.0656,0.3322,24.1955,0.8596,
0025428_session_10,rest_1_rest,0.006,0.164,1.000,0.005,-0.001,0.231,0.742,0.069800,0.040700,0.024300,0.183200,0.051500,0.101500,0.000182,0.001600,0.000764,0.001050,0.001095,-0.000422,0.113000,0.317200,0.128900,0.213600,0.212100,0.140200,0.032195,0.128826,0.068492,0.046097,0.079211,0.016877,0.0366,1.0000,0.1913,0.0627,0.3322,20.8431,0.6663,
0025429_session_2,rest_1_rest,0.022,0.184,2.000,0.010,-0.002,0.710,2.792,0.244000,0.169000,0.380800,0.129000,0.163100,0.036500,0.007005,0.003460,0.000505,-0.001719,0.004034,-0.000827,1.077800,0.652500,0.397200,0.401900,0.791400,0.159900,0.384301,0.190018,0.121684,0.157817,0.246532,0.045638,0.0903,9.0000,0.3005,0.1612,2.9900,26.0732,2.0024,
0025429_session_3,rest_1_rest,0.014,0.065,0.000,0.007,-0.002,0.289,1.299,0.047700,0.224400,0.030500,0.127300,0.066400,0.049300,0.002339,0.002400,0.000879,-0.000194,0.001649,-0.000019,0.461800,0.550900,0.166800,0.197400,0.351400,0.050300,0.147096,0.204286,0.071428,0.055833,0.106621,0.010541,0.0775,1.0000,0.2785,0.1253,0.3322,20.0262,1.7326,
0025429_session_4,rest_1_rest,0.012,0.069,0.000,0.008,-0.002,0.107,1.203,0.051100,0.052000,0.028100,0.128200,0.045100,0.080000,-0.002236,0.001218,-0.001084,0.000352,-0.001711,-0.000591,0.504900,0.282400,0.205900,0.150500,0.366300,0.153100,0.163521,0.075996,0.083444,0.032417,0.123659,0.037336,0.0679,1.0000,0.2606,0.1095,0.3322,22.6363,1.5387,
0025429_session_5,rest_1_rest,0.011,0.056,0.000,0.009,-0.003,0.165,2.282,0.042500,0.120400,0.057300,0.115600,0.061400,0.065400,0.002109,0.004230,0.003716,0.001784,0.005191,-0.000423,0.386300,0.705700,0.635400,0.428600,1.021000,0.093400,0.161029,0.306394,0.295649,0.095186,0.380031,0.022701,0.0819,2.0000,0.2861,0.1320,0.6645,21.0468,1.8357,
0025429_session_6,rest_1_rest,0.029,0.085,0.000,0.007,-0.002,0.156,1.794,0.045400,0.077100,0.032300,0.129200,0.034000,0.039300,-0.000004,0.004982,0.001778,-0.001408,-0.000525,-0.000033,0.086500,0.994200,0.316200,0.252800,0.138300,0.056800,0.028772,0.429463,0.157165,0.095744,0.038835,0.021857,0.0869,1.0000,0.2947,0.1382,0.3322,23.5738,2.2402,
0025429_session_7,rest_1_rest,0.013,0.100,1.000,0.005,-0.003,0.174,1.569,0.034400,0.097700,0.024600,0.101300,0.041300,0.025500,-0.000314,0.004720,0.001135,0.000723,0.000387,-0.000461,0.164600,1.057700,0.249000,0.225900,0.094700,0.105500,0.038771,0.335837,0.083237,0.031336,0.013065,0.044172,0.0659,0.0000,0.2567,0.1065,0.0000,21.9673,1.5478,
0025429_session_8,rest_1_rest,0.018,0.087,0.000,0.007,-0.000,0.148,0.800,0.046200,0.069600,0.031900,0.095000,0.040700,0.031500,0.000292,0.002643,0.001123,0.000243,0.000372,-0.000305,0.102000,0.471600,0.227200,0.149600,0.099900,0.058800,0.030866,0.218602,0.096520,0.038540,0.035760,0.018239,0.0822,1.0000,0.2868,0.1296,0.3322,18.7522,1.6726,
0025429_session_9,rest_1_rest,0.030,0.134,13.000,0.008,0.001,0.180,0.779,0.037800,0.085800,0.025200,0.178700,0.058300,0.033100,-0.000866,0.001469,-0.001548,0.000533,-0.000432,-0.000256,0.208100,0.302000,0.237700,0.187900,0.132600,0.050900,0.073428,0.111383,0.128338,0.044850,0.050288,0.023835,0.0994,10.0000,0.3153,0.1650,3.3223,23.3250,3.0576,
0025429_session_10,rest_1_rest,0.013,0.247,1.000,0.007,-0.002,0.259,1.538,0.079300,0.186300,0.069400,0.253200,0.073800,0.665000,0.000784,0.004198,0.000323,0.000432,0.000013,-0.002135,0.183200,0.865300,0.155600,0.334300,0.092100,0.435000,0.037042,0.368893,0.077597,0.088288,0.024445,0.203953,0.0697,9.0000,0.2641,0.1383,2.9900,20.6456,1.4640,
0025429_session_1,rest_1_rest,0.031,0.271,7.000,0.005,-0.002,0.337,1.134,0.066100,0.390500,0.040000,0.428300,0.069200,0.072300,0.001842,0.002214,-0.000270,0.001691,0.001807,-0.000646,0.360400,0.537200,0.083800,0.351700,0.386500,0.127400,0.115858,0.165796,0.039385,0.121337,0.091291,0.056277,0.0820,7.0000,0.2863,0.1524,2.3256,26.9804,2.4382,
0025430_session_2,rest_1_rest,0.008,0.162,1.000,0.003,-0.001,0.165,0.439,0.037400,0.066100,0.033400,0.169400,0.048400,0.058100,-0.000735,-0.000782,-0.000736,-0.000452,-0.000119,-0.000254,0.178400,0.186000,0.147100,0.251300,0.068100,0.069900,0.081998,0.062841,0.079025,0.064850,0.038933,0.011360,0.0321,2.0000,0.1792,0.0571,0.6645,22.0662,0.7147,
0025430_session_3,rest_1_rest,0.006,0.027,0.000,0.003,-0.001,0.091,0.893,0.034700,0.030900,0.028400,0.056500,0.027600,0.063300,-0.001783,-0.001306,-0.001266,-0.001154,-0.000701,-0.000426,0.407400,0.247100,0.269700,0.252600,0.184200,0.120200,0.120439,0.146509,0.100374,0.127017,0.035552,0.019784,0.0273,0.0000,0.1651,0.0446,0.0000,17.4876,0.5083,
0025430_session_4,rest_1_rest,0.009,0.058,0.000,0.003,0.000,0.147,0.678,0.038800,0.098100,0.057400,0.070200,0.028000,0.063900,-0.000821,0.000335,-0.001143,-0.001444,-0.000657,-0.000677,0.169100,0.173400,0.197000,0.305400,0.115200,0.136800,0.070128,0.049979,0.080963,0.175331,0.053400,0.038164,0.0315,1.0000,0.1775,0.0586,0.3322,18.5001,0.6269,
0025430_session_5,rest_1_rest,0.009,0.070,0.000,0.003,0.000,0.114,0.521,0.053100,0.030700,0.013900,0.087600,0.045700,0.067600,-0.000747,-0.000036,-0.000292,-0.002045,-0.000222,-0.000593,0.146700,0.069100,0.051400,0.400200,0.073200,0.126600,0.062340,0.019371,0.019335,0.185033,0.030973,0.030990,0.0303,1.0000,0.1741,0.0569,0.3322,20.5600,0.6494,
0025430_session_6,rest_1_rest,0.007,0.047,0.000,0.003,0.000,0.086,0.555,0.040600,0.063600,0.027400,0.080000,0.025200,0.076900,0.000644,0.000447,0.000574,-0.001758,0.000499,-0.000493,0.109100,0.144900,0.096400,0.355100,0.085200,0.109800,0.026948,0.069101,0.042863,0.161504,0.025387,0.020605,0.0253,1.0000,0.1591,0.0417,0.3322,21.0073,0.4729,
0025430_session_7,rest_1_rest,0.011,0.138,3.000,0.005,-0.000,0.147,0.739,0.062600,0.099400,0.091500,0.145500,0.033200,0.061700,-0.000859,-0.000332,-0.001551,-0.001760,-0.000163,-0.000474,0.163600,0.101200,0.278700,0.419800,0.056800,0.107200,0.082628,0.018485,0.136418,0.180992,0.022886,0.032344,0.0406,5.0000,0.2014,0.0791,1.6611,22.8719,0.7900,
0025430_session_8,rest_1_rest,0.013,0.087,0.000,0.006,-0.003,0.357,1.259,0.049800,0.301000,0.034500,0.104800,0.058700,0.052200,-0.000350,-0.003668,0.000176,-0.000121,0.000283,-0.000165,0.117100,0.796400,0.063600,0.159600,0.078900,0.061200,0.047283,0.259839,0.017735,0.043527,0.015560,0.016627,0.0540,8.0000,0.2324,0.1132,2.6578,21.0605,1.0262,
0025430_session_9,rest_1_rest,0.009,0.095,0.000,0.006,-0.002,0.175,1.469,0.060400,0.142600,0.084300,0.095900,0.072600,0.056900,-0.001125,-0.004061,-0.002209,0.001315,-0.001039,-0.000399,0.232400,0.718000,0.401500,0.288300,0.207400,0.107300,0.071687,0.331370,0.145290,0.084518,0.084279,0.025023,0.0437,5.0000,0.2091,0.0902,1.6611,21.1552,0.7716,
0025430_session_10,rest_1_rest,0.013,0.294,2.000,0.004,-0.001,0.640,0.921,0.027100,0.189500,0.024600,0.400700,0.021100,0.074000,0.000113,-0.002167,0.000568,-0.000823,0.000435,-0.000842,0.052000,0.504800,0.100100,0.353000,0.079700,0.145300,0.018577,0.162770,0.045347,0.060601,0.035345,0.043631,0.0432,2.0000,0.2079,0.0817,0.6645,20.7444,1.0181,
0025430_session_1,rest_1_rest,0.009,0.114,1.000,0.004,-0.000,0.143,0.942,0.053000,0.057600,0.016800,0.126900,0.054900,0.053900,-0.000994,0.001173,-0.000712,-0.002615,-0.000710,-0.000854,0.234300,0.197800,0.123300,0.505900,0.181800,0.167700,0.080094,0.071293,0.056445,0.227777,0.057595,0.059597,0.0308,1.0000,0.1756,0.0514,0.3322,20.9095,0.6188,
0025431_session_2,rest_1_rest,0.070,2.337,27.000,0.014,-0.002,4.054,4.583,0.507600,1.500700,0.605300,2.074500,1.233400,0.329300,0.000087,0.000489,-0.001156,-0.001579,0.000353,-0.000988,0.460200,1.149600,0.644500,2.310300,1.176800,0.214900,0.048319,0.083628,0.067655,0.135984,0.031215,0.048714,0.1476,28.0000,0.3842,0.3407,9.3023,26.0932,3.7669,
0025431_session_3,rest_1_rest,0.045,0.191,15.000,0.006,-0.000,0.375,0.610,0.092300,0.183400,0.112400,0.339100,0.105400,0.064300,0.000299,-0.000321,-0.000602,-0.000136,0.000272,-0.000461,0.093900,0.192500,0.151300,0.323400,0.135900,0.120100,0.044718,0.030508,0.069176,0.123508,0.024996,0.036929,0.0952,13.0000,0.3085,0.1729,4.3189,24.8168,2.7762,
0025431_session_4,rest_1_rest,0.047,0.209,17.000,0.011,-0.001,0.458,0.970,0.109400,0.195800,0.076100,0.209500,0.083500,0.085800,-0.000300,-0.000806,-0.000080,-0.000806,-0.000245,-0.000540,0.101200,0.353400,0.143700,0.470800,0.077600,0.111900,0.034306,0.107035,0.038278,0.139768,0.026581,0.025440,0.1092,25.0000,0.3305,0.2152,8.3056,24.5884,2.8094,
0025431_session_5,rest_1_rest,0.048,0.358,16.000,0.008,0.001,0.948,1.331,0.135000,0.372500,0.097900,0.352900,0.100100,0.094000,0.000060,0.000308,0.000416,-0.000432,0.000152,-0.000408,0.125500,0.477300,0.119100,0.577100,0.060900,0.135000,0.009714,0.117240,0.039261,0.149067,0.010867,0.021570,0.0936,13.0000,0.3059,0.1904,4.3189,23.5762,2.7234,
0025431_session_6,rest_1_rest,0.070,1.256,62.000,0.016,-0.000,1.406,3.214,0.075700,1.430700,0.107000,1.657500,0.144100,0.696500,-0.000035,-0.000361,0.000361,-0.001751,-0.000474,-0.000710,0.121400,1.355400,0.180700,1.612900,0.265200,0.653300,0.053685,0.360312,0.048332,0.199107,0.037653,0.051336,0.1628,53.0000,0.4035,0.3781,17.6080,27.2275,4.1449,
0025431_session_7,rest_1_rest,0.050,0.771,21.000,0.011,-0.002,1.744,2.119,0.144800,0.663500,0.356500,0.770600,0.066800,0.171900,0.000190,0.002168,-0.000424,-0.003489,0.000146,-0.000747,0.136700,0.841600,0.329100,0.855200,0.073100,0.173000,0.045102,0.256591,0.060534,0.395162,0.022826,0.056411,0.1073,23.0000,0.3276,0.2180,7.6412,26.0116,2.8062,
0025431_session_8,rest_1_rest,0.046,0.736,24.000,0.013,-0.003,1.475,2.211,0.049800,0.980300,0.328000,0.999100,0.125700,0.312900,0.001219,-0.003006,-0.001364,0.002769,0.000783,-0.000325,0.235900,0.721700,0.532100,0.841500,0.174500,0.364000,0.071336,0.152826,0.067245,0.117765,0.057661,0.024753,0.1277,35.0000,0.3573,0.2828,11.6279,26.2255,3.2649,
0025431_session_9,rest_1_rest,0.057,0.580,42.000,0.013,-0.002,1.438,1.677,0.157100,0.562200,0.181000,0.575300,0.146600,0.110300,0.000547,0.001120,0.000814,-0.002098,0.000271,-0.000899,0.209400,0.673200,0.260700,0.628600,0.139300,0.193700,0.064916,0.191782,0.096437,0.247733,0.026582,0.059500,0.1387,61.0000,0.3724,0.3466,20.2658,29.6735,3.4147,
0025431_session_10,rest_1_rest,0.037,0.157,7.000,0.005,0.001,0.294,0.847,0.050100,0.117300,0.031700,0.228300,0.065900,0.057000,0.000445,0.000990,0.000339,-0.001617,-0.000008,-0.000593,0.107600,0.231100,0.080300,0.456500,0.082000,0.130500,0.016127,0.095277,0.029691,0.162194,0.029221,0.037824,0.0794,9.0000,0.2819,0.1465,2.9900,24.9554,2.1651,
0025431_session_1,rest_1_rest,0.048,0.198,20.000,0.008,-0.000,0.468,0.835,0.046600,0.215300,0.090300,0.220200,0.058500,0.063900,0.000870,0.000101,0.000108,-0.000921,-0.000678,-0.000503,0.212000,0.248300,0.095900,0.483300,0.163200,0.132500,0.086967,0.071443,0.044613,0.146908,0.057994,0.033654,0.1215,23.0000,0.3486,0.2100,7.6412,27.0575,3.1212,
0025432_session_2,rest_1_rest,0.011,0.075,0.000,0.006,-0.002,0.193,1.444,0.067900,0.064800,0.066200,0.126800,0.049300,0.149000,0.001760,0.000577,0.003827,-0.000359,0.001397,-0.000408,0.372100,0.215200,0.669800,0.213200,0.220300,0.133100,0.095186,0.063341,0.283691,0.093253,0.101405,0.015529,0.0676,3.0000,0.2599,0.1122,0.9967,26.2537,1.4219,
0025432_session_3,rest_1_rest,0.015,0.200,1.000,0.004,-0.001,0.269,0.479,0.070000,0.101400,0.044500,0.171200,0.073600,0.119700,0.000311,-0.000166,0.000156,0.000847,-0.000062,-0.000527,0.066100,0.132800,0.095000,0.230900,0.088800,0.143400,0.018506,0.014799,0.034497,0.040728,0.019134,0.012992,0.0561,3.0000,0.2369,0.0933,0.9967,28.1231,1.2757,
0025432_session_4,rest_1_rest,0.016,0.110,1.000,0.005,-0.000,0.077,0.571,0.066300,0.052800,0.031300,0.172600,0.054500,0.109300,-0.000206,0.000084,0.001281,-0.000243,0.000445,-0.000701,0.099400,0.101100,0.255300,0.206700,0.093400,0.195300,0.035415,0.019637,0.097051,0.081979,0.041557,0.025746,0.0567,1.0000,0.2382,0.0908,0.3322,27.1694,1.2645,
0025432_session_5,rest_1_rest,0.016,0.086,0.000,0.005,-0.000,0.105,0.639,0.059900,0.043700,0.048500,0.148200,0.054800,0.139600,0.000023,0.000918,0.000799,-0.000244,-0.000232,-0.000634,0.060300,0.272000,0.184800,0.237600,0.098200,0.184500,0.014554,0.123149,0.084957,0.072564,0.039369,0.018786,0.0558,1.0000,0.2363,0.0885,0.3322,34.5226,1.2771,
0025432_session_6,rest_1_rest,0.017,0.144,1.000,0.005,-0.001,0.102,0.688,0.070200,0.045200,0.022200,0.133200,0.062300,0.148200,-0.000340,0.001133,0.000377,0.000098,-0.000173,-0.000749,0.136000,0.291600,0.100900,0.145800,0.094800,0.184600,0.033761,0.072917,0.027163,0.049590,0.022854,0.023277,0.0563,1.0000,0.2372,0.0904,0.3322,32.0076,1.3414,
0025432_session_7,rest_1_rest,0.011,0.172,1.000,0.004,-0.001,0.129,0.629,0.064000,0.113800,0.076800,0.151200,0.068000,0.133800,-0.000025,0.000865,-0.000149,0.000683,-0.000386,-0.000891,0.049400,0.231600,0.071700,0.312400,0.118200,0.211000,0.018197,0.075596,0.012508,0.045921,0.042489,0.027255,0.0538,2.0000,0.2319,0.0853,0.6645,28.7846,1.1988,
0025432_session_8,rest_1_rest,0.027,0.169,1.000,0.005,-0.001,0.092,0.761,0.067700,0.046100,0.056000,0.190700,0.067200,0.138400,-0.000259,0.000701,0.001764,-0.000071,0.000091,-0.000692,0.114600,0.224000,0.355100,0.213200,0.071400,0.208100,0.028751,0.037072,0.110042,0.082726,0.020412,0.018699,0.0662,1.0000,0.2573,0.1118,0.3322,24.8075,1.9256,
0025432_session_9,rest_1_rest,0.010,0.195,1.000,0.006,-0.003,0.252,1.520,0.050000,0.057600,0.054100,0.160600,0.067300,0.138600,0.001330,0.001175,0.003245,0.000494,0.000882,-0.000561,0.306900,0.328200,0.704100,0.232000,0.176600,0.147800,0.077309,0.078868,0.209485,0.038502,0.058303,0.011688,0.0608,1.0000,0.2466,0.1001,0.3322,27.4959,1.3192,
0025432_session_10,rest_1_rest,0.015,0.073,0.000,0.007,-0.001,0.125,1.216,0.042000,0.092500,0.022500,0.194000,0.055600,0.072300,0.000146,-0.003353,0.001607,-0.001138,0.000305,-0.001252,0.044800,0.587600,0.314400,0.374600,0.071400,0.263100,0.025140,0.310721,0.122764,0.174015,0.023912,0.073387,0.0548,2.0000,0.2341,0.0925,0.6645,27.7092,1.1777,
0025432_session_1,rest_1_rest,0.013,0.185,1.000,0.004,-0.001,0.277,0.613,0.056500,0.072500,0.056100,0.195100,0.079800,0.117100,0.000146,0.000322,0.001080,0.000146,0.000068,-0.000736,0.050700,0.094200,0.211700,0.213300,0.068000,0.183100,0.017616,0.020540,0.073796,0.074352,0.013196,0.025491,0.0518,1.0000,0.2277,0.0857,0.3322,31.4173,1.0024,
0025433_session_2,rest_1_rest,0.014,0.058,0.000,0.005,-0.001,0.119,0.973,0.046700,0.052400,0.035500,0.082300,0.050400,0.057700,-0.000847,0.000856,-0.001694,-0.000089,-0.001360,-0.000217,0.185600,0.247100,0.355300,0.182400,0.251200,0.050200,0.070795,0.090350,0.139969,0.085919,0.105657,0.018441,0.0521,1.0000,0.2283,0.0861,0.3322,31.0216,1.2841,
0025433_session_3,rest_1_rest,0.017,0.049,0.000,0.004,-0.000,0.107,0.506,0.035800,0.047500,0.025800,0.068900,0.033900,0.053200,-0.000022,0.000062,-0.001140,-0.000252,-0.000246,-0.000306,0.062100,0.144300,0.228800,0.197300,0.080200,0.097800,0.019981,0.063398,0.092581,0.082965,0.033673,0.019857,0.0538,0.0000,0.2320,0.0816,0.0000,30.1674,1.2229,
0025433_session_4,rest_1_rest,0.011,0.044,0.000,0.003,-0.001,0.098,0.552,0.055200,0.050400,0.026100,0.079100,0.042700,0.067800,0.000359,0.000491,-0.000311,-0.000605,0.001501,-0.000052,0.158700,0.135900,0.078900,0.228200,0.306900,0.060200,0.023921,0.043026,0.025590,0.079608,0.094249,0.020123,0.0422,1.0000,0.2055,0.0677,0.3322,26.4345,0.9407,
