Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0027071_session_1,rest_2_rest,0.020,0.100,0.000,0.007,-0.001,0.162,0.524,0.019000,0.100900,0.033100,0.215500,0.027500,0.200100,-0.000521,0.000277,0.000385,-0.001633,0.000105,-0.001288,0.094700,0.110300,0.112900,0.270000,0.055000,0.219100,0.010305,0.029388,0.047865,0.096944,0.025008,0.072231,0.1076,12.0000,0.3279,0.1783,4.9793,20.1768,3.2264,
0027072_session_1,rest_2_rest,0.058,0.187,46.000,0.009,-0.001,0.209,0.444,0.067200,0.130300,0.056000,0.395100,0.042900,0.130000,-0.000862,0.000423,-0.000415,0.000532,-0.000079,-0.000535,0.119500,0.109200,0.075300,0.267600,0.070500,0.094500,0.060740,0.034277,0.036099,0.096050,0.018850,0.031385,0.2124,112.0000,0.4609,0.3879,46.4730,29.1062,7.4712,
0027069_session_1,rest_2_rest,0.079,0.226,87.000,0.014,-0.002,0.422,1.652,0.066400,0.292800,0.080800,0.428300,0.075100,0.098800,-0.001431,0.001861,-0.003253,-0.002340,-0.001426,-0.001438,0.310100,0.387600,0.547800,0.549000,0.236200,0.262600,0.107123,0.146857,0.220359,0.229591,0.086952,0.110826,0.2587,165.0000,0.5086,0.4200,68.4647,25.7276,7.4938,
0027067_session_1,rest_2_rest,0.029,0.163,8.000,0.012,-0.005,0.648,1.680,0.154000,0.442900,0.116500,0.232500,0.085500,0.301300,-0.000938,0.001893,0.001435,-0.001494,0.002040,-0.001981,0.212100,0.660200,0.302100,0.423300,0.351100,0.437300,0.075163,0.158740,0.065552,0.103059,0.091997,0.116511,0.1184,35.0000,0.3441,0.2690,14.5228,23.2185,2.8232,
0027070_session_1,rest_2_rest,0.024,0.091,0.000,0.012,-0.000,0.675,0.898,0.039900,0.410600,0.023100,0.108300,0.024000,0.104400,-0.000146,-0.000549,-0.000832,-0.000122,-0.000737,-0.000305,0.075900,0.469000,0.103900,0.168700,0.100600,0.087400,0.014727,0.043129,0.036853,0.061813,0.035024,0.025276,0.1286,20.0000,0.3586,0.1996,8.3333,20.0790,3.3405,
0027080_session_1,rest_2_rest,0.016,0.073,0.000,0.004,-0.001,0.074,0.729,0.022300,0.039800,0.014400,0.057200,0.022700,0.092500,-0.000577,0.000524,0.000583,-0.001549,0.001548,-0.002666,0.107900,0.122700,0.077800,0.258500,0.210500,0.422800,0.025645,0.023511,0.038240,0.096516,0.074253,0.127575,0.0664,0.0000,0.2576,0.1074,0.0000,21.6750,1.8888,
0027079_session_1,rest_2_rest,0.062,0.242,48.000,0.006,0.001,0.218,0.648,0.054900,0.066400,0.060200,0.268900,0.046700,0.141200,-0.000068,0.001308,-0.000129,-0.001828,0.000122,-0.001225,0.058200,0.235200,0.056200,0.442100,0.063900,0.178900,0.015310,0.082687,0.018934,0.133291,0.016738,0.073510,0.1487,52.0000,0.3856,0.2490,21.5768,24.5389,4.8293,
0027081_session_1,rest_2_rest,0.009,0.036,0.000,0.005,0.000,0.081,0.441,0.030600,0.032200,0.020600,0.035500,0.016800,0.093500,-0.000694,0.000598,0.000013,0.000007,-0.000665,0.000101,0.142800,0.160000,0.078200,0.123900,0.124900,0.068600,0.051269,0.080105,0.035819,0.056966,0.053398,0.022160,0.0666,0.0000,0.2581,0.1047,0.0000,18.2977,2.0968,
0027073_session_1,rest_2_rest,0.020,0.118,1.000,0.004,-0.001,0.123,0.479,0.060100,0.095000,0.031300,0.099000,0.060200,0.103900,-0.000062,0.000626,0.000247,0.000767,-0.001012,-0.001008,0.076300,0.201600,0.104900,0.137300,0.231500,0.147500,0.025945,0.062048,0.029142,0.026533,0.052184,0.050194,0.0710,5.0000,0.2664,0.1234,2.0747,30.1560,2.1297,
0027076_session_1,rest_2_rest,0.023,0.122,2.000,0.021,-0.002,0.305,1.001,0.051200,0.158100,0.067300,0.131100,0.058500,0.118200,0.000857,-0.001874,0.001190,-0.000307,0.000720,-0.000898,0.174500,0.507800,0.185500,0.173100,0.107900,0.187900,0.067124,0.164238,0.064751,0.054931,0.029840,0.044402,0.1478,44.0000,0.3845,0.2264,18.2573,21.0698,3.3750,
0027078_session_1,rest_2_rest,0.013,0.054,0.000,0.008,-0.001,0.131,0.534,0.017700,0.075900,0.032600,0.093100,0.032800,0.077800,-0.000336,-0.001275,-0.001567,0.000066,-0.000670,0.000249,0.076200,0.223300,0.217900,0.104500,0.113400,0.095200,0.024696,0.089772,0.104115,0.031842,0.050028,0.019122,0.0829,0.0000,0.2879,0.1256,0.0000,19.9216,1.9863,
0027075_session_1,rest_2_rest,0.056,0.179,36.000,0.009,-0.002,0.224,1.016,0.043100,0.084300,0.035600,0.190900,0.048800,0.118400,-0.000890,0.001792,-0.000772,-0.002375,-0.001167,-0.001414,0.193100,0.269500,0.149100,0.479100,0.220600,0.273100,0.058730,0.087724,0.049744,0.207228,0.089045,0.099983,0.1506,50.0000,0.3881,0.2256,20.7469,20.1763,4.6512,
0027082_session_1,rest_2_rest,0.027,0.068,0.000,0.010,0.001,0.108,0.576,0.019600,0.066500,0.038100,0.039400,0.023400,0.144600,-0.000019,0.001055,0.000935,-0.001501,0.001344,-0.001249,0.050700,0.155400,0.168200,0.225500,0.209500,0.180200,0.022510,0.085029,0.056318,0.104855,0.072898,0.067970,0.1144,5.0000,0.3383,0.1642,2.0747,19.6708,3.7685,
0027074_session_1,rest_2_rest,0.020,0.062,0.000,0.008,-0.002,0.108,0.774,0.035400,0.080300,0.042300,0.049400,0.043800,0.104500,-0.000983,0.000248,-0.001125,-0.000709,-0.001257,-0.001222,0.215000,0.115400,0.239500,0.228900,0.322200,0.185700,0.046706,0.041274,0.059563,0.096981,0.061450,0.072860,0.0883,2.0000,0.2972,0.1456,0.8299,23.2339,2.3021,
0027077_session_1,rest_2_rest,0.017,0.065,0.000,0.009,0.000,0.241,0.568,0.023800,0.119600,0.025800,0.079200,0.041600,0.094800,-0.000042,-0.001186,-0.000741,0.001455,-0.000034,0.000340,0.056000,0.224200,0.120700,0.215200,0.062700,0.129600,0.023030,0.103998,0.056838,0.111075,0.014225,0.032871,0.0786,2.0000,0.2803,0.1307,0.8299,17.4403,1.4589,
0027083_session_1,rest_2_rest,0.046,0.113,5.000,0.006,-0.001,0.094,0.766,0.018500,0.043900,0.013300,0.038100,0.012800,0.119200,-0.000274,0.001333,-0.000249,-0.001304,0.000031,-0.002822,0.081400,0.282600,0.058700,0.191500,0.024100,0.398500,0.029816,0.109843,0.021735,0.097114,0.007208,0.157513,0.0886,0.0000,0.2977,0.1340,0.0000,16.6258,3.1151,
0027084_session_1,rest_2_rest,0.042,0.123,12.000,0.005,-0.000,0.140,0.456,0.013000,0.049600,0.026000,0.110500,0.018200,0.105000,0.000223,-0.001527,0.000094,-0.000998,0.000118,-0.001092,0.057800,0.253800,0.056200,0.185900,0.048000,0.146800,0.025585,0.051770,0.018129,0.064955,0.013527,0.058918,0.0978,3.0000,0.3127,0.1646,1.2448,20.7591,2.8738,
0027085_session_1,rest_2_rest,0.024,0.100,1.000,0.006,-0.004,0.189,1.266,0.024800,0.061600,0.042700,0.111900,0.047500,0.085400,-0.000273,-0.003060,-0.000900,0.001505,-0.001426,-0.000454,0.074200,0.542100,0.158400,0.307800,0.233800,0.103300,0.018108,0.192510,0.053105,0.070258,0.082643,0.032861,0.1006,4.0000,0.3172,0.1499,1.6598,21.0533,2.7748,
0027086_session_1,rest_2_rest,0.015,0.083,0.000,0.004,0.000,0.073,0.575,0.039100,0.067100,0.025900,0.113100,0.032100,0.094200,-0.000973,0.000233,0.001137,-0.001137,0.000815,-0.001100,0.178500,0.087700,0.169900,0.252900,0.152100,0.197700,0.055371,0.022756,0.071562,0.099363,0.050175,0.059164,0.0621,1.0000,0.2493,0.1013,0.4149,21.7078,1.5992,
0027087_session_1,rest_2_rest,0.015,0.163,4.000,0.006,-0.000,0.696,0.946,0.028900,0.361900,0.084600,0.162700,0.045600,0.110800,0.000533,0.000831,0.000208,-0.001028,0.000187,-0.001468,0.087700,0.491400,0.129000,0.273400,0.062200,0.225300,0.020444,0.067390,0.011522,0.096792,0.011777,0.069766,0.0546,6.0000,0.2337,0.1203,2.4896,20.4265,1.1812,
0027088_session_1,rest_2_rest,0.021,0.081,0.000,0.006,-0.007,0.154,2.505,0.033400,0.069500,0.030800,0.063600,0.041800,0.136700,0.000689,0.005391,0.001617,-0.004344,0.000745,-0.003018,0.111500,1.041600,0.283100,0.778200,0.112800,0.445200,0.056871,0.285152,0.097995,0.256631,0.062588,0.132067,0.0880,1.0000,0.2967,0.1441,0.4149,21.0797,2.6838,
0027089_session_1,rest_2_rest,0.036,0.102,1.000,0.010,-0.001,0.108,0.762,0.024200,0.064000,0.032100,0.108900,0.029500,0.128200,0.000135,0.001823,0.000094,-0.000641,-0.000090,-0.002361,0.070400,0.287200,0.118800,0.199000,0.083500,0.435900,0.027927,0.111023,0.038158,0.030217,0.017925,0.102306,0.1025,4.0000,0.3202,0.1573,1.6598,21.3714,2.7532,
0027090_session_1,rest_2_rest,0.014,0.070,0.000,0.004,0.000,0.102,0.658,0.027300,0.088100,0.071200,0.086500,0.033000,0.072300,0.000281,0.002349,-0.000386,0.000173,-0.000200,-0.001201,0.078500,0.354100,0.076900,0.142800,0.068700,0.228700,0.013304,0.178486,0.021402,0.055324,0.013100,0.090420,0.0511,3.0000,0.2260,0.0920,1.2448,20.9167,1.1623,
0027091_session_1,rest_2_rest,0.016,0.057,0.000,0.008,-0.001,0.128,0.654,0.031500,0.087600,0.038100,0.098700,0.047100,0.166500,0.000595,0.000826,-0.000499,0.001502,0.002302,0.000234,0.113400,0.190000,0.095400,0.379500,0.345900,0.126300,0.041562,0.077376,0.034168,0.098185,0.168530,0.046386,0.1240,13.0000,0.3521,0.1857,5.3942,23.7230,3.9020,
0027092_session_1,rest_2_rest,0.071,0.480,45.000,0.008,0.003,0.620,1.754,0.127000,0.137700,0.165700,0.529600,0.066000,0.126700,-0.000135,0.003246,0.000827,-0.006195,0.000515,-0.002707,0.177500,0.438100,0.251300,1.045500,0.130300,0.393800,0.053818,0.212219,0.051097,0.326065,0.035775,0.172830,0.1738,66.0000,0.4169,0.3297,27.3859,23.9362,5.3244,
0027093_session_1,rest_2_rest,0.027,0.085,0.000,0.006,-0.000,0.194,0.588,0.016700,0.066000,0.020400,0.118300,0.027900,0.110400,0.000096,0.001415,-0.000272,-0.001270,-0.000310,-0.000849,0.028500,0.219800,0.047300,0.255100,0.043400,0.168700,0.012864,0.067976,0.014770,0.095237,0.020073,0.048562,0.1276,28.0000,0.3572,0.2046,11.6183,22.0311,3.8233,
0027094_session_1,rest_2_rest,0.021,0.142,1.000,0.005,-0.002,0.365,0.850,0.032100,0.194600,0.157200,0.112900,0.172700,0.204600,0.001093,-0.000714,-0.001710,-0.001292,-0.001008,-0.001766,0.252400,0.287400,0.332100,0.338200,0.235900,0.241000,0.035430,0.074800,0.050219,0.111740,0.017363,0.088928,0.0729,5.0000,0.2700,0.1288,2.0747,20.6147,1.9926,
0027095_session_1,rest_2_rest,0.014,0.040,0.000,0.005,0.001,0.120,0.753,0.024200,0.058600,0.020100,0.077600,0.026700,0.044700,-0.001073,0.000857,-0.000864,-0.001667,-0.001311,-0.001179,0.159700,0.229200,0.127700,0.296800,0.198500,0.173900,0.077671,0.095142,0.053975,0.135179,0.073935,0.075334,0.0499,0.0000,0.2233,0.0782,0.0000,17.7652,1.2487,
0027096_session_1,rest_2_rest,0.011,0.059,0.000,0.003,0.002,0.173,1.004,0.025400,0.076700,0.044500,0.174300,0.033500,0.124900,-0.000959,0.001012,0.000246,-0.002882,-0.001168,-0.002041,0.177000,0.297500,0.064200,0.439400,0.281500,0.352400,0.055287,0.049090,0.017833,0.133432,0.085775,0.115470,0.0432,2.0000,0.2078,0.0790,0.8299,19.2351,1.1056,
0027098_session_1,rest_2_rest,0.027,0.362,6.000,0.005,0.000,0.680,1.107,0.053900,0.388200,0.037700,0.514300,0.118400,0.093900,0.000134,0.001834,0.000852,-0.000913,-0.000006,-0.001530,0.084000,0.410500,0.131700,0.470300,0.154700,0.240600,0.020229,0.160520,0.059500,0.117480,0.033249,0.112944,0.1017,8.0000,0.3190,0.1840,3.3195,18.2801,3.0223,
0027097_session_1,rest_2_rest,0.026,0.193,6.000,0.012,-0.000,0.269,0.899,0.079500,0.261700,0.082100,0.242400,0.149600,0.206000,-0.001586,0.000945,0.001375,-0.001582,0.000842,-0.001294,0.344500,0.249100,0.272000,0.334000,0.259900,0.252100,0.143446,0.109705,0.097334,0.139545,0.045571,0.086987,0.1456,39.0000,0.3815,0.2416,16.1826,25.6836,3.7995,
0027099_session_1,rest_2_rest,0.031,0.132,2.000,0.013,-0.006,0.392,1.910,0.045500,0.229000,0.056700,0.151800,0.041100,0.082000,0.000775,-0.005174,-0.000271,0.001049,0.000200,-0.000125,0.143700,1.040400,0.072300,0.327100,0.093900,0.104000,0.050850,0.247616,0.014290,0.059592,0.022102,0.036354,0.1141,15.0000,0.3377,0.1927,6.2241,20.3516,2.6905,
0027100_session_1,rest_2_rest,0.018,0.075,0.000,0.004,-0.000,0.089,0.261,0.014300,0.041300,0.011600,0.060800,0.013000,0.084200,0.000333,-0.000315,0.000549,0.000557,0.000622,-0.000607,0.052000,0.072900,0.079900,0.092600,0.075600,0.096300,0.019055,0.021578,0.030887,0.031359,0.023488,0.026713,0.0623,0.0000,0.2496,0.0971,0.0000,17.3176,1.7243,
0027101_session_1,rest_2_rest,0.013,0.057,0.000,0.008,-0.002,0.125,1.344,0.039900,0.064600,0.029000,0.050300,0.040300,0.099900,-0.003003,0.000855,-0.002075,-0.003155,-0.002100,-0.000672,0.478700,0.149800,0.329300,0.458200,0.325500,0.107100,0.193075,0.062178,0.129121,0.189582,0.156735,0.033776,0.1027,2.0000,0.3205,0.1547,0.8299,22.5972,2.3459,
0027102_session_1,rest_2_rest,0.015,0.113,1.000,0.012,-0.007,0.264,1.894,0.029600,0.263200,0.031300,0.234500,0.023800,0.107400,-0.000470,-0.003812,-0.001120,0.002119,-0.000887,-0.000108,0.111400,0.789900,0.237700,0.569400,0.220700,0.075000,0.026227,0.117345,0.061492,0.059415,0.060230,0.027155,0.1264,17.0000,0.3555,0.1978,7.0539,22.2882,2.6969,
0003001_session_1,rest_2_rest,0.011,0.216,2.000,0.003,-0.000,0.331,0.510,0.018900,0.110800,0.044400,0.175400,0.026700,0.153600,0.000486,0.000051,0.000387,0.000865,0.000113,-0.001048,0.070700,0.132500,0.077700,0.249100,0.047200,0.203900,0.035446,0.033693,0.019025,0.058689,0.010794,0.052248,0.0407,3.0000,0.2018,0.0830,1.4925,20.9412,0.9814,
0003002_session_1,rest_2_rest,0.017,0.078,0.000,0.004,0.000,0.074,0.380,0.023000,0.038800,0.021700,0.056600,0.017700,0.101600,0.000753,0.001434,0.000492,-0.000155,0.000702,-0.001430,0.079300,0.181500,0.068500,0.061300,0.078800,0.147100,0.026908,0.082310,0.015125,0.016397,0.030752,0.055005,0.0556,0.0000,0.2358,0.0942,0.0000,18.4077,1.5463,
0003004_session_1,rest_2_rest,0.031,0.125,3.000,0.005,-0.001,0.305,0.802,0.069800,0.185100,0.067100,0.172200,0.026500,0.410200,-0.001898,0.001837,-0.001573,0.000733,-0.001637,-0.000839,0.250600,0.278200,0.207600,0.195700,0.206100,0.246100,0.101301,0.099618,0.086958,0.020977,0.080631,0.053166,0.1058,5.0000,0.3253,0.1696,2.4876,21.8694,3.6417,
0003006_session_1,rest_2_rest,0.022,0.148,1.000,0.005,-0.001,0.233,0.322,0.077300,0.131600,0.027300,0.181500,0.035500,0.201800,0.000134,-0.000462,0.000080,0.000053,0.000017,-0.000610,0.062800,0.145800,0.030700,0.178000,0.048000,0.178400,0.008641,0.033203,0.008465,0.038327,0.008012,0.028704,0.0733,8.0000,0.2707,0.1399,3.9801,20.1396,2.0161,
0003008_session_1,rest_2_rest,0.009,0.069,0.000,0.004,-0.001,0.066,0.633,0.022000,0.062200,0.027000,0.046600,0.028300,0.074000,-0.000344,0.002933,0.001922,-0.000340,-0.000463,-0.001165,0.078200,0.365600,0.197700,0.097000,0.085200,0.135000,0.018934,0.154942,0.085109,0.025394,0.014988,0.060017,0.0420,0.0000,0.2048,0.0688,0.0000,21.8469,0.8635,
0003007_session_1,rest_2_rest,0.012,0.038,0.000,0.005,-0.001,0.075,0.393,0.053500,0.043000,0.018400,0.059000,0.058600,0.032900,0.000061,-0.000450,-0.000459,0.001497,0.000566,-0.000277,0.081200,0.082800,0.098100,0.213700,0.098000,0.065000,0.016503,0.021803,0.021832,0.042804,0.023289,0.025550,0.0600,0.0000,0.2450,0.0889,0.0000,22.0864,1.3073,
0003009_session_1,rest_2_rest,0.022,0.155,3.000,0.004,0.001,0.183,0.398,0.034600,0.106900,0.023300,0.090900,0.017000,0.240700,-0.001049,0.000211,-0.000144,0.000931,-0.000926,-0.001125,0.155600,0.134300,0.059700,0.116100,0.119500,0.251800,0.051699,0.027880,0.020812,0.032691,0.039279,0.053798,0.0627,6.0000,0.2505,0.1244,2.9851,21.3097,1.9495,
0003010_session_1,rest_2_rest,0.014,0.056,0.000,0.004,-0.000,0.058,0.664,0.028300,0.036300,0.037400,0.078900,0.024900,0.173900,-0.001493,0.001766,-0.000586,-0.000522,-0.001701,-0.000587,0.177600,0.203900,0.105600,0.168700,0.207300,0.187400,0.065320,0.078516,0.035589,0.048845,0.084092,0.039356,0.0794,4.0000,0.2818,0.1362,1.9900,19.1355,2.5283,
0003011_session_1,rest_2_rest,0.019,0.177,4.000,0.007,0.001,0.299,0.722,0.042300,0.201000,0.042500,0.381400,0.036400,0.162500,-0.001184,-0.002326,-0.001135,0.001390,-0.000798,-0.000460,0.186500,0.349000,0.174200,0.257700,0.140600,0.122200,0.040871,0.130043,0.037732,0.091858,0.030364,0.022740,0.0751,14.0000,0.2741,0.1668,6.9652,24.9019,1.7683,
0003012_session_1,rest_2_rest,0.024,0.079,0.000,0.004,0.000,0.134,0.714,0.036300,0.087300,0.017900,0.065300,0.039700,0.123000,-0.000778,0.001631,0.000010,-0.001815,-0.000568,-0.001746,0.126100,0.218900,0.037700,0.275200,0.160300,0.237400,0.037916,0.120440,0.015670,0.145025,0.038157,0.118668,0.0718,1.0000,0.2679,0.1154,0.4975,21.0791,1.9940,
0003013_session_1,rest_2_rest,0.019,0.089,0.000,0.007,-0.001,0.223,1.215,0.048300,0.080600,0.043500,0.121400,0.061600,0.093900,-0.000426,0.004422,-0.001433,-0.003793,-0.002336,-0.001743,0.183600,0.542000,0.228800,0.395400,0.348900,0.219900,0.070013,0.134139,0.109896,0.137125,0.145770,0.049567,0.0845,3.0000,0.2906,0.1343,1.4925,18.7592,1.9494,
0003014_session_1,rest_2_rest,0.028,0.202,5.000,0.005,-0.002,0.333,0.762,0.023400,0.169600,0.042300,0.223600,0.044500,0.237200,-0.000546,0.000227,-0.000287,0.003348,-0.000640,0.000542,0.096700,0.186800,0.075500,0.513300,0.109600,0.147300,0.044456,0.077881,0.012109,0.069146,0.034828,0.042029,0.0952,10.0000,0.3085,0.1702,4.9751,20.2281,3.0764,
0003015_session_1,rest_2_rest,0.022,0.124,1.000,0.005,-0.001,0.177,0.557,0.047600,0.059400,0.055200,0.136400,0.080500,0.093800,-0.000338,-0.000885,-0.001179,0.000543,-0.001546,-0.001042,0.121900,0.138800,0.141700,0.208500,0.270000,0.143100,0.035735,0.072599,0.075949,0.063584,0.069563,0.040319,0.0887,6.0000,0.2978,0.1433,2.9851,23.5347,2.5733,
0003016_session_1,rest_2_rest,0.025,0.192,3.000,0.004,0.002,0.274,0.680,0.033700,0.176100,0.020200,0.213300,0.036300,0.118700,0.000512,0.000392,0.000203,-0.000780,0.000767,-0.000736,0.113500,0.155100,0.055400,0.354800,0.130800,0.132500,0.038768,0.062814,0.017315,0.073337,0.045471,0.048827,0.0843,3.0000,0.2903,0.1354,1.4925,17.1601,2.4620,
0003017_session_1,rest_2_rest,0.046,0.124,13.000,0.007,0.001,0.146,0.490,0.037200,0.068100,0.045800,0.069600,0.035700,0.217400,-0.000325,0.000510,-0.000585,0.000395,-0.000250,-0.000602,0.083300,0.196900,0.131000,0.200800,0.086100,0.197100,0.034952,0.073360,0.044942,0.054781,0.026650,0.070285,0.1276,27.0000,0.3573,0.2030,13.4328,22.0471,4.4951,
0003018_session_1,rest_2_rest,0.027,0.136,2.000,0.008,-0.006,0.246,1.864,0.019100,0.096400,0.035700,0.135200,0.033100,0.131400,-0.000539,0.005340,-0.002124,-0.002591,-0.000725,-0.001759,0.092500,0.790600,0.276500,0.528200,0.145200,0.359600,0.016042,0.247808,0.096460,0.125750,0.033424,0.087861,0.0903,12.0000,0.3004,0.1703,5.9701,19.9627,2.6204,
0003020_session_1,rest_2_rest,0.024,0.117,1.000,0.007,-0.002,0.475,0.915,0.078300,0.169300,0.115400,0.189000,0.077600,0.145300,-0.000126,0.001718,0.000263,-0.000469,0.001059,-0.001300,0.104300,0.355700,0.100800,0.257700,0.166900,0.212300,0.028691,0.106445,0.019989,0.045680,0.043993,0.064636,0.1168,16.0000,0.3418,0.2030,7.9602,21.0825,3.2717,
0003021_session_1,rest_2_rest,0.029,0.328,8.000,0.005,0.001,0.394,0.800,0.059600,0.071800,0.057600,0.291100,0.028700,0.273600,-0.001023,0.002654,0.000980,-0.002152,-0.000020,-0.000963,0.123500,0.316800,0.098500,0.340900,0.035500,0.190900,0.039455,0.142094,0.047369,0.124965,0.010320,0.055416,0.0922,17.0000,0.3036,0.1928,8.4577,28.2989,2.7781,
0003022_session_1,rest_2_rest,0.035,0.143,4.000,0.009,-0.002,0.233,0.646,0.039800,0.103400,0.033900,0.130700,0.034500,0.245800,0.000625,-0.000499,0.000487,0.003061,-0.000113,-0.001117,0.131900,0.152900,0.135400,0.396400,0.082300,0.198700,0.057376,0.048048,0.048191,0.128446,0.022539,0.070075,0.1208,14.0000,0.3476,0.1896,6.9652,20.6656,3.7511,
0003023_session_1,rest_2_rest,0.017,0.110,1.000,0.006,0.002,0.156,1.252,0.047700,0.085200,0.021200,0.130900,0.057600,0.135200,-0.003143,0.001255,-0.000435,-0.000501,-0.003770,-0.001127,0.395200,0.208100,0.139200,0.172200,0.496300,0.145600,0.160010,0.068623,0.068358,0.063839,0.202192,0.048720,0.0880,6.0000,0.2967,0.1537,2.9851,21.4713,2.2653,
0003024_session_1,rest_2_rest,0.010,0.058,0.000,0.003,0.000,0.079,0.302,0.017400,0.028400,0.015600,0.075300,0.018700,0.110400,0.000053,0.000488,0.000462,-0.000976,-0.000010,-0.000530,0.061300,0.088300,0.067300,0.170700,0.026300,0.085900,0.022861,0.030574,0.019655,0.065220,0.007707,0.025961,0.0410,1.0000,0.2025,0.0708,0.4975,19.4509,1.1306,
0003025_session_1,rest_2_rest,0.024,0.137,1.000,0.007,-0.000,0.322,0.729,0.024200,0.108500,0.018300,0.100200,0.020700,0.153400,-0.000747,-0.002251,-0.000302,0.001937,-0.000329,-0.000526,0.099700,0.266100,0.077200,0.261400,0.090900,0.144700,0.061000,0.110365,0.036416,0.100868,0.043652,0.030407,0.0844,4.0000,0.2905,0.1414,1.9900,20.7456,2.2749,
0003026_session_1,rest_2_rest,0.019,0.098,0.000,0.004,-0.000,0.165,0.454,0.008900,0.061000,0.015300,0.089000,0.019800,0.305200,0.000030,0.001390,0.000097,-0.001328,-0.000105,-0.001093,0.024200,0.186700,0.044300,0.174600,0.046200,0.200800,0.009492,0.082260,0.018224,0.086327,0.017116,0.057941,0.0843,2.0000,0.2904,0.1500,0.9950,17.5435,2.8395,
0003032_session_1,rest_2_rest,0.029,0.188,9.000,0.014,-0.004,0.177,1.347,0.063800,0.138500,0.100700,0.206600,0.052700,0.239500,0.000690,0.002805,0.004007,-0.000002,0.001963,-0.001324,0.167000,0.454300,0.593600,0.210000,0.274400,0.236300,0.063568,0.101464,0.208039,0.056651,0.090922,0.058605,0.1785,79.0000,0.4225,0.2932,39.3035,20.1794,4.7716,
0003033_session_1,rest_2_rest,0.022,0.084,0.000,0.005,0.000,0.118,0.327,0.048100,0.129300,0.037700,0.149600,0.022600,0.101300,0.001091,0.000722,-0.000288,0.000097,-0.000088,-0.001203,0.119600,0.126500,0.075200,0.137100,0.041300,0.156100,0.044784,0.060428,0.028363,0.033114,0.011602,0.059913,0.0728,6.0000,0.2699,0.1271,2.9851,20.6597,1.9999,
0003034_session_1,rest_2_rest,0.023,0.096,0.000,0.005,-0.003,0.093,1.210,0.027500,0.051800,0.021500,0.098200,0.027000,0.096300,0.001143,0.001462,0.000647,0.006502,0.000055,-0.000422,0.194000,0.181200,0.081200,0.913100,0.145900,0.108400,0.100103,0.046500,0.039716,0.290041,0.038617,0.026286,0.0797,0.0000,0.2824,0.1178,0.0000,18.2774,2.2911,
0003036_session_1,rest_2_rest,0.033,0.114,1.000,0.008,-0.001,0.170,0.301,0.062700,0.113200,0.075500,0.160700,0.033400,0.102000,0.000279,0.000147,0.000108,0.001179,0.000145,-0.000690,0.057900,0.078100,0.096700,0.207600,0.054300,0.129300,0.021143,0.020275,0.030727,0.067489,0.021471,0.048913,0.1272,25.0000,0.3567,0.2072,12.4378,18.1875,3.2117,
0003037_session_1,rest_2_rest,0.033,0.126,4.000,0.010,0.001,0.265,0.545,0.090400,0.202800,0.071400,0.124600,0.066200,0.191700,-0.000199,0.000016,0.000482,-0.000852,0.000063,-0.000837,0.076700,0.245200,0.143900,0.191400,0.045200,0.151100,0.016644,0.075468,0.034632,0.050407,0.021214,0.043424,0.1245,13.0000,0.3528,0.1918,6.4677,19.2071,3.7316,
0003038_session_1,rest_2_rest,0.040,0.166,16.000,0.014,-0.010,0.373,3.303,0.081800,0.175900,0.068400,0.208600,0.095600,0.190800,0.001320,-0.007640,0.003132,0.010171,0.001890,0.002121,0.259500,1.105500,0.494300,1.369100,0.343900,0.322100,0.055284,0.310538,0.105464,0.424509,0.076236,0.104351,0.1650,52.0000,0.4062,0.2633,25.8706,18.0877,4.5676,
0003039_session_1,rest_2_rest,0.022,0.081,0.000,0.009,0.000,0.104,0.464,0.020200,0.066300,0.018900,0.085800,0.027100,0.106000,0.001420,0.000399,0.000806,0.000429,0.001374,-0.000661,0.155500,0.097300,0.118700,0.140800,0.158200,0.119500,0.091850,0.040554,0.072576,0.020316,0.086593,0.044455,0.1031,3.0000,0.3211,0.1552,1.4925,20.8079,2.7932,
