subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025139_session_1_scan_rest_2_rest,0.5972544550895691,0.6150951385498047,0.6326919019222259,7.13932,0.5848027467727661,0.08763670921325684,0.11608558893203735,0.14381594210863125,12.6676,0.09354029595851898,0.28963881731033325,0.4786721020936966,0.6436767578125,6.73304,0.3041526973247528
0025140_session_1_scan_rest_2_rest,0.5928013622760773,0.6108061373233795,0.6330486178398133,7.37398,0.5816749930381775,0.08423133194446564,0.11105925589799881,0.14522101283073424,12.9978,0.09319797903299332,0.2811078131198883,0.4768529534339905,0.6727678537368775,6.54542,0.3020744323730469
0025140_session_1_scan_rest_1_rest,0.5854896903038025,0.6001518964767456,0.6155325889587402,7.29308,0.5710623264312744,0.07311852648854256,0.09478615783154964,0.12300817072391511,13.1216,0.08132953941822052,0.21783961355686188,0.3919791728258133,0.5985092699527741,6.58161,0.25279513001441956
0025141_session_1_scan_rest_1_rest,0.5961850881576538,0.6131637096405029,0.631296694278717,7.01822,0.582920253276825,0.09779643267393112,0.12528975307941437,0.15461007952690126,11.8994,0.10347762703895569,0.34829673171043396,0.5236005783081055,0.6683772921562195,6.63186,0.3411669433116913
0025141_session_1_scan_rest_2_rest,0.5995329022407532,0.6182220578193665,0.6383466124534607,7.12488,0.5868790745735168,0.08682753890752792,0.11295554041862488,0.1398431271314621,11.4941,0.09296546876430511,0.2917071580886841,0.47828209400177,0.6491547226905823,6.44982,0.302802711725235
0025142_session_1_scan_rest_2_rest,0.6019774675369263,0.6194392591714859,0.6376567482948303,6.93857,0.5893844366073608,0.10608337074518204,0.1403563842177391,0.17487867921590805,12.7514,0.11348887532949448,0.3286602944135666,0.4970194697380066,0.6531748175621033,6.28557,0.32882362604141235
0025142_session_1_scan_rest_1_rest,0.6007581353187561,0.6202812492847443,0.6399832010269164,6.94068,0.5891838669776917,0.10453791916370392,0.13574901968240738,0.16661720573902122,12.3408,0.11066486686468124,0.31847676634788513,0.48865532875061035,0.6450663805007935,6.24061,0.3198818266391754
0025143_session_1_scan_rest_2_rest,0.5905754566192627,0.6063198447227478,0.6227317452430725,7.05743,0.578777551651001,0.08596237376332283,0.1113471519201994,0.1395561948418617,11.7789,0.09155082702636719,0.2949342131614685,0.4777842164039612,0.660076379776001,6.59071,0.3076687753200531
0025143_session_1_scan_rest_1_rest,0.6018897294998169,0.6220429539680481,0.6451273620128632,6.99874,0.5937482118606567,0.09503934159874916,0.12493350356817245,0.1589923068881035,11.8021,0.10175875574350357,0.3643361032009125,0.5615324974060059,0.7274506688117981,6.64114,0.3609447181224823
0025144_session_1_scan_rest_2_rest,0.5910833179950714,0.6078380346298218,0.625875872373581,7.0198,0.5784786343574524,0.07548271119594574,0.1006346121430397,0.13043666630983353,12.6184,0.08317011594772339,0.2511117160320282,0.44196080416440964,0.6280565559864044,6.35293,0.2776419520378113
0025144_session_1_scan_rest_1_rest,0.5909399688243866,0.6063441783189774,0.6231297254562378,7.10138,0.577701985836029,0.0746421106159687,0.09822573140263557,0.12711408734321594,12.5205,0.08248569071292877,0.23912307620048523,0.43176576495170593,0.6299511075019837,6.27139,0.2693744897842407
0025145_session_1_scan_rest_1_rest,0.6034935116767883,0.6231232732534409,0.6438431978225708,7.05773,0.5919224619865417,0.0818944200873375,0.10713357292115688,0.13487284630537033,12.0861,0.08845704048871994,0.25301551818847656,0.431103453040123,0.601802408695221,6.43353,0.2740081548690796
0025145_session_1_scan_rest_2_rest,0.5971325039863586,0.6163654625415802,0.6376610875129699,7.00566,0.5862425565719604,0.08535890281200409,0.11477379873394966,0.14709687530994414,12.7356,0.09381348639726639,0.2729285657405853,0.4560355544090271,0.6296337723731995,6.54338,0.2883438467979431
0025146_session_1_scan_rest_2_rest,0.599049299955368,0.6166321188211441,0.6347068667411804,6.87089,0.5864437222480774,0.08596840128302574,0.1141839325428009,0.14597995728254318,12.8431,0.0938340574502945,0.2699105143547058,0.44630080461502075,0.6233208179473877,6.57644,0.2880268394947052
0025146_session_1_scan_rest_1_rest,0.5935758352279663,0.6103415638208389,0.627655565738678,7.10651,0.5792124271392822,0.08101711049675941,0.11132962442934513,0.14647384732961655,13.1599,0.09149632602930069,0.2592571973800659,0.455866277217865,0.6392292380332947,6.66465,0.28542664647102356
0025147_session_1_scan_rest_2_rest,0.5934707522392273,0.6139961183071136,0.6357262909412383,7.11682,0.5822780728340149,0.09571762382984161,0.13113364204764366,0.16699210554361343,12.546,0.10442381352186203,0.3690285384654999,0.5631458759307861,0.7150920987129211,6.67153,0.3611469864845276
