subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025689_session_1_scan_rest_1_rest,0.6241224408149719,0.6529291272163391,0.6878040552139282,12.0389,0.6321985125541687,0.11136782914400101,0.1704978495836258,0.24015969634056095,12.6125,0.133344367146492,0.3963313400745392,0.5439357757568359,0.6767707109451294,11.948,0.40252140164375305
0025690_session_2_scan_rest_1_rest,0.6495568752288818,0.6823597103357315,0.7159223437309266,12.0095,0.6563239097595215,0.11103437095880508,0.1751938760280609,0.24393185079097748,12.8336,0.13047316670417786,0.33668607473373413,0.5015695691108704,0.6589760422706605,12.0023,0.3576369881629944
0025690_session_1_scan_rest_1_rest,0.652306854724884,0.6918652653694153,0.7341727614402771,12.0554,0.6625621914863586,0.1197846382856369,0.19059813022613525,0.265184611082077,13.1862,0.14150965213775635,0.37421274185180664,0.5581636428833008,0.6973198294639587,12.0,0.3912246823310852
0025691_session_2_scan_rest_1_rest,0.6395071744918823,0.6679580807685852,0.6966061174869538,12.0207,0.6461985111236572,0.11235569790005684,0.1665659062564373,0.22795378714799885,12.1575,0.12813015282154083,0.3840685188770294,0.5249828994274139,0.6652405142784119,12.0,0.3872348666191101
0025691_session_1_scan_rest_1_rest,0.6413036584854126,0.6702214777469635,0.7027797818183898,12.0322,0.6489464044570923,0.11054601520299911,0.16571464389562607,0.22821652591228483,12.0222,0.12793688476085663,0.337969571352005,0.4640241861343384,0.592058515548706,11.8434,0.3465365469455719
0025692_session_2_scan_rest_1_rest,0.6223987340927124,0.6500265002250671,0.6819275617599487,12.0284,0.6307496428489685,0.09811042249202728,0.1530763953924179,0.21665672957897186,13.0808,0.11793732643127441,0.3407696485519409,0.4773140549659729,0.6171819567680359,12.0004,0.35512205958366394
0025692_session_1_scan_rest_1_rest,0.627513587474823,0.6597089171409607,0.6950136840343475,12.0009,0.6368852853775024,0.09625360369682312,0.14786678925156593,0.20732693672180175,12.7178,0.1150551438331604,0.356391116976738,0.49743905663490295,0.6225139379501343,11.9039,0.36783453822135925
0025693_session_2_scan_rest_1_rest,0.6740319430828094,0.7062472254037857,0.7329770624637604,12.0443,0.6766809821128845,0.12379848957061768,0.18798650428652763,0.2526327520608902,12.3578,0.14101850986480713,0.39106787741184235,0.5457742661237717,0.6603556156158448,11.9787,0.40046223998069763
0025693_session_1_scan_rest_1_rest,0.6727460026741028,0.7019910216331482,0.7275202393531799,12.0463,0.6748923659324646,0.13158538937568665,0.1850486546754837,0.24057616889476774,12.0827,0.14292921125888824,0.3474673330783844,0.498344287276268,0.6368890643119812,12.0003,0.360964298248291
0025694_session_2_scan_rest_1_rest,0.6350136697292328,0.6635130345821381,0.6937221586704254,12.0745,0.6402137875556946,0.12174881249666214,0.18421140313148499,0.2485098123550415,12.5618,0.13841946423053741,0.41847577691078186,0.5531238913536072,0.6835850715637207,12.0003,0.4103494882583618
0025694_session_1_scan_rest_1_rest,0.6468384563922882,0.6847733110189438,0.7177932202816011,12.0589,0.6513202786445618,0.12855369597673416,0.2031802423298359,0.2670965552330017,12.9459,0.14623424410820007,0.42758893966674805,0.6020850241184235,0.7356257319450379,12.0002,0.42867740988731384
0025695_session_2_scan_rest_1_rest,0.6394729614257812,0.6701271831989288,0.7044233441352845,12.0072,0.6466939449310303,0.11523418128490448,0.17356783896684647,0.23823044896125797,12.2331,0.1321682333946228,0.40407949686050415,0.5440242290496826,0.6581309318542481,11.9684,0.4047127068042755
0025695_session_1_scan_rest_1_rest,0.6345213651657104,0.6652665138244629,0.7006840586662293,12.074,0.6419063210487366,0.10573873668909073,0.16729721426963806,0.23861113786697397,13.0496,0.1271110475063324,0.37820836901664734,0.5242541432380676,0.6467648208141327,11.9296,0.38445210456848145
0025696_session_2_scan_rest_1_rest,0.6448277533054352,0.6802805811166763,0.7147015571594239,12.0335,0.6508179306983948,0.1175866387784481,0.17639847844839096,0.24080120772123337,12.9453,0.13455317914485931,0.4136607348918915,0.5825939178466797,0.7254702210426331,12.0004,0.4167703092098236
0025696_session_1_scan_rest_1_rest,0.660851001739502,0.7036696076393127,0.7433251500129701,12.0661,0.6685983538627625,0.1317456215620041,0.19525472819805145,0.26065603494644163,12.5152,0.14837366342544556,0.3963231146335602,0.5685557126998901,0.7157773613929751,12.0009,0.405118465423584
0025697_session_2_scan_rest_1_rest,0.6310803294181824,0.6617278754711151,0.6946872353553771,12.0396,0.6386295557022095,0.10437522083520889,0.15746069699525833,0.2192960739135742,12.3465,0.12100290507078171,0.35255956649780273,0.470227487385273,0.5814751029014588,11.8298,0.3602716326713562
0025697_session_1_scan_rest_1_rest,0.623909592628479,0.6539321392774582,0.6890445649623871,12.0577,0.631119430065155,0.1030234657227993,0.15422676503658295,0.21759813129901884,12.0973,0.12068066745996475,0.34567248821258545,0.48289990425109863,0.6171237826347351,12.0005,0.35339993238449097
0025698_session_2_scan_rest_1_rest,0.6401580274105072,0.6730359941720963,0.703658938407898,12.0191,0.6454000473022461,0.11617843806743622,0.18099378049373627,0.24441684037446976,12.7916,0.1332378089427948,0.3250822126865387,0.4730418622493744,0.6085102915763855,11.9812,0.3428286612033844
0025698_session_1_scan_rest_1_rest,0.6585565209388733,0.6935235261917114,0.7255310416221619,12.0182,0.6641993522644043,0.11273171007633209,0.17492985725402832,0.24109230637550352,12.9373,0.13070634007453918,0.3308325707912445,0.4660879969596863,0.5852574408054352,11.8222,0.33932411670684814
0025699_session_2_scan_rest_1_rest,0.6619182229042053,0.6928194165229797,0.7215700745582581,12.0317,0.6664689779281616,0.09639771655201912,0.14928316697478294,0.20660890489816666,12.457,0.11412186920642853,0.32052522897720337,0.46868664026260376,0.610477912425995,11.9814,0.34344547986984253
0025699_session_1_scan_rest_1_rest,0.6381261348724365,0.6643199324607849,0.689486813545227,12.0275,0.6428717970848083,0.11572524160146713,0.16626174747943878,0.21986405551433566,12.0802,0.12889908254146576,0.4212796986103058,0.5847771763801575,0.7270870208740234,12.001,0.42498740553855896
